Script started on Tue 10 Aug 2021 11:49:40 PM EDT
[?1034hbash-4.2$ ./sort
Sorted Array3[7245] 296586
Sorted Array3[7246] 296717
Sorted Array3[7247] 296748
Sorted Array3[7248] 296969
Sorted Array3[7249] 297019
Sorted Array3[7250] 297049
Sorted Array3[7251] 297148
Sorted Array3[7252] 297202
Sorted Array3[7253] 297202
Sorted Array3[7254] 297326
Sorted Array3[7255] 297336
Sorted Array3[7256] 297348
Sorted Array3[7257] 297419
Sorted Array3[7258] 297424
Sorted Array3[7259] 297455
Sorted Array3[7260] 297458
Sorted Array3[7261] 297501
Sorted Array3[7262] 297545
Sorted Array3[7263] 297632
Sorted Array3[7264] 297672
Sorted Array3[7265] 297683
Sorted Array3[7266] 297758
Sorted Array3[7267] 297830
Sorted Array3[7268] 297844
Sorted Array3[7269] 297878
Sorted Array3[7270] 297898
Sorted Array3[7271] 297910
Sorted Array3[7272] 298043
Sorted Array3[7273] 298062
Sorted Array3[7274] 298124
Sorted Array3[7275] 298165
Sorted Array3[7276] 298214
Sorted Array3[7277] 298268
Sorted Array3[7278] 298278
Sorted Array3[7279] 298318
Sorted Array3[7280] 298517
Sorted Array3[7281] 298565
Sorted Array3[7282] 298591
Sorted Array3[7283] 298793
Sorted Array3[7284] 298851
Sorted Array3[7285] 298908
Sorted Array3[7286] 298976
Sorted Array3[7287] 299007
Sorted Array3[7288] 299021
Sorted Array3[7289] 299028
Sorted Array3[7290] 299100
Sorted Array3[7291] 299102
Sorted Array3[7292] 299109
Sorted Array3[7293] 299119
Sorted Array3[7294] 299126
Sorted Array3[7295] 299171
Sorted Array3[7296] 299196
Sorted Array3[7297] 299240
Sorted Array3[7298] 299245
Sorted Array3[7299] 299257
Sorted Array3[7300] 299266
Sorted Array3[7301] 299296
Sorted Array3[7302] 299363
Sorted Array3[7303] 299368
Sorted Array3[7304] 299406
Sorted Array3[7305] 299476
Sorted Array3[7306] 299535
Sorted Array3[7307] 299605
Sorted Array3[7308] 299625
Sorted Array3[7309] 299639
Sorted Array3[7310] 299748
Sorted Array3[7311] 299760
Sorted Array3[7312] 299824
Sorted Array3[7313] 299840
Sorted Array3[7314] 299843
Sorted Array3[7315] 299914
Sorted Array3[7316] 299927
Sorted Array3[7317] 300004
Sorted Array3[7318] 300059
Sorted Array3[7319] 300068
Sorted Array3[7320] 300069
Sorted Array3[7321] 300078
Sorted Array3[7322] 300086
Sorted Array3[7323] 300096
Sorted Array3[7324] 300107
Sorted Array3[7325] 300111
Sorted Array3[7326] 300134
Sorted Array3[7327] 300168
Sorted Array3[7328] 300172
Sorted Array3[7329] 300314
Sorted Array3[7330] 300326
Sorted Array3[7331] 300353
Sorted Array3[7332] 300387
Sorted Array3[7333] 300388
Sorted Array3[7334] 300457
Sorted Array3[7335] 300465
Sorted Array3[7336] 300471
Sorted Array3[7337] 300497
Sorted Array3[7338] 300541
Sorted Array3[7339] 300544
Sorted Array3[7340] 300605
Sorted Array3[7341] 300657
Sorted Array3[7342] 300680
Sorted Array3[7343] 300724
Sorted Array3[7344] 300777
Sorted Array3[7345] 300796
Sorted Array3[7346] 300821
Sorted Array3[7347] 300872
Sorted Array3[7348] 300874
Sorted Array3[7349] 300904
Sorted Array3[7350] 300968
Sorted Array3[7351] 301001
Sorted Array3[7352] 301031
Sorted Array3[7353] 301046
Sorted Array3[7354] 301160
Sorted Array3[7355] 301169
Sorted Array3[7356] 301197
Sorted Array3[7357] 301240
Sorted Array3[7358] 301240
Sorted Array3[7359] 301269
Sorted Array3[7360] 301277
Sorted Array3[7361] 301279
Sorted Array3[7362] 301334
Sorted Array3[7363] 301385
Sorted Array3[7364] 301388
Sorted Array3[7365] 301449
Sorted Array3[7366] 301500
Sorted Array3[7367] 301502
Sorted Array3[7368] 301504
Sorted Array3[7369] 301555
Sorted Array3[7370] 301587
Sorted Array3[7371] 301588
Sorted Array3[7372] 301646
Sorted Array3[7373] 301717
Sorted Array3[7374] 301749
Sorted Array3[7375] 301835
Sorted Array3[7376] 301893
Sorted Array3[7377] 301898
Sorted Array3[7378] 301923
Sorted Array3[7379] 301926
Sorted Array3[7380] 301970
Sorted Array3[7381] 301972
Sorted Array3[7382] 301988
Sorted Array3[7383] 302031
Sorted Array3[7384] 302058
Sorted Array3[7385] 302130
Sorted Array3[7386] 302258
Sorted Array3[7387] 302322
Sorted Array3[7388] 302417
Sorted Array3[7389] 302528
Sorted Array3[7390] 302563
Sorted Array3[7391] 302594
Sorted Array3[7392] 302628
Sorted Array3[7393] 302677
Sorted Array3[7394] 302702
Sorted Array3[7395] 302764
Sorted Array3[7396] 302778
Sorted Array3[7397] 302823
Sorted Array3[7398] 302924
Sorted Array3[7399] 302931
Sorted Array3[7400] 302999
Sorted Array3[7401] 303074
Sorted Array3[7402] 303082
Sorted Array3[7403] 303082
Sorted Array3[7404] 303087
Sorted Array3[7405] 303154
Sorted Array3[7406] 303187
Sorted Array3[7407] 303265
Sorted Array3[7408] 303302
Sorted Array3[7409] 303328
Sorted Array3[7410] 303351
Sorted Array3[7411] 303365
Sorted Array3[7412] 303434
Sorted Array3[7413] 303468
Sorted Array3[7414] 303511
Sorted Array3[7415] 303513
Sorted Array3[7416] 303549
Sorted Array3[7417] 303583
Sorted Array3[7418] 303593
Sorted Array3[7419] 303612
Sorted Array3[7420] 303634
Sorted Array3[7421] 303688
Sorted Array3[7422] 303699
Sorted Array3[7423] 303709
Sorted Array3[7424] 303763
Sorted Array3[7425] 303922
Sorted Array3[7426] 303935
Sorted Array3[7427] 304038
Sorted Array3[7428] 304205
Sorted Array3[7429] 304212
Sorted Array3[7430] 304214
Sorted Array3[7431] 304329
Sorted Array3[7432] 304341
Sorted Array3[7433] 304382
Sorted Array3[7434] 304402
Sorted Array3[7435] 304410
Sorted Array3[7436] 304418
Sorted Array3[7437] 304441
Sorted Array3[7438] 304452
Sorted Array3[7439] 304504
Sorted Array3[7440] 304528
Sorted Array3[7441] 304683
Sorted Array3[7442] 304752
Sorted Array3[7443] 304762
Sorted Array3[7444] 304780
Sorted Array3[7445] 304807
Sorted Array3[7446] 304837
Sorted Array3[7447] 304853
Sorted Array3[7448] 304889
Sorted Array3[7449] 304903
Sorted Array3[7450] 304988
Sorted Array3[7451] 305049
Sorted Array3[7452] 305079
Sorted Array3[7453] 305135
Sorted Array3[7454] 305223
Sorted Array3[7455] 305356
Sorted Array3[7456] 305374
Sorted Array3[7457] 305412
Sorted Array3[7458] 305525
Sorted Array3[7459] 305620
Sorted Array3[7460] 305677
Sorted Array3[7461] 305695
Sorted Array3[7462] 305699
Sorted Array3[7463] 305732
Sorted Array3[7464] 305757
Sorted Array3[7465] 305777
Sorted Array3[7466] 305828
Sorted Array3[7467] 305952
Sorted Array3[7468] 305961
Sorted Array3[7469] 305973
Sorted Array3[7470] 305984
Sorted Array3[7471] 306001
Sorted Array3[7472] 306015
Sorted Array3[7473] 306045
Sorted Array3[7474] 306073
Sorted Array3[7475] 306160
Sorted Array3[7476] 306171
Sorted Array3[7477] 306173
Sorted Array3[7478] 306197
Sorted Array3[7479] 306421
Sorted Array3[7480] 306429
Sorted Array3[7481] 306521
Sorted Array3[7482] 306591
Sorted Array3[7483] 306605
Sorted Array3[7484] 306608
Sorted Array3[7485] 306626
Sorted Array3[7486] 306677
Sorted Array3[7487] 306737
Sorted Array3[7488] 306738
Sorted Array3[7489] 306804
Sorted Array3[7490] 306819
Sorted Array3[7491] 306869
Sorted Array3[7492] 306944
Sorted Array3[7493] 306975
Sorted Array3[7494] 307020
Sorted Array3[7495] 307024
Sorted Array3[7496] 307072
Sorted Array3[7497] 307129
Sorted Array3[7498] 307144
Sorted Array3[7499] 307166
Sorted Array3[7500] 307208
Sorted Array3[7501] 307210
Sorted Array3[7502] 307215
Sorted Array3[7503] 307251
Sorted Array3[7504] 307300
Sorted Array3[7505] 307332
Sorted Array3[7506] 307401
Sorted Array3[7507] 307406
Sorted Array3[7508] 307479
Sorted Array3[7509] 307497
Sorted Array3[7510] 307546
Sorted Array3[7511] 307608
Sorted Array3[7512] 307645
Sorted Array3[7513] 307675
Sorted Array3[7514] 307764
Sorted Array3[7515] 307769
Sorted Array3[7516] 307779
Sorted Array3[7517] 307797
Sorted Array3[7518] 307821
Sorted Array3[7519] 307841
Sorted Array3[7520] 307856
Sorted Array3[7521] 307892
Sorted Array3[7522] 307927
Sorted Array3[7523] 307944
Sorted Array3[7524] 307969
Sorted Array3[7525] 307983
Sorted Array3[7526] 308007
Sorted Array3[7527] 308095
Sorted Array3[7528] 308096
Sorted Array3[7529] 308097
Sorted Array3[7530] 308175
Sorted Array3[7531] 308178
Sorted Array3[7532] 308195
Sorted Array3[7533] 308210
Sorted Array3[7534] 308230
Sorted Array3[7535] 308282
Sorted Array3[7536] 308349
Sorted Array3[7537] 308396
Sorted Array3[7538] 308413
Sorted Array3[7539] 308468
Sorted Array3[7540] 308522
Sorted Array3[7541] 308562
Sorted Array3[7542] 308596
Sorted Array3[7543] 308604
Sorted Array3[7544] 308652
Sorted Array3[7545] 308652
Sorted Array3[7546] 308687
Sorted Array3[7547] 308729
Sorted Array3[7548] 308750
Sorted Array3[7549] 308774
Sorted Array3[7550] 308838
Sorted Array3[7551] 308880
Sorted Array3[7552] 308892
Sorted Array3[7553] 308896
Sorted Array3[7554] 308902
Sorted Array3[7555] 308910
Sorted Array3[7556] 308912
Sorted Array3[7557] 308948
Sorted Array3[7558] 308963
Sorted Array3[7559] 308983
Sorted Array3[7560] 309011
Sorted Array3[7561] 309114
Sorted Array3[7562] 309179
Sorted Array3[7563] 309229
Sorted Array3[7564] 309242
Sorted Array3[7565] 309257
Sorted Array3[7566] 309328
Sorted Array3[7567] 309423
Sorted Array3[7568] 309462
Sorted Array3[7569] 309462
Sorted Array3[7570] 309480
Sorted Array3[7571] 309500
Sorted Array3[7572] 309516
Sorted Array3[7573] 309522
Sorted Array3[7574] 309556
Sorted Array3[7575] 309580
Sorted Array3[7576] 309593
Sorted Array3[7577] 309632
Sorted Array3[7578] 309633
Sorted Array3[7579] 309640
Sorted Array3[7580] 309646
Sorted Array3[7581] 309730
Sorted Array3[7582] 309744
Sorted Array3[7583] 309793
Sorted Array3[7584] 309820
Sorted Array3[7585] 309856
Sorted Array3[7586] 309964
Sorted Array3[7587] 310044
Sorted Array3[7588] 310124
Sorted Array3[7589] 310131
Sorted Array3[7590] 310175
Sorted Array3[7591] 310275
Sorted Array3[7592] 310301
Sorted Array3[7593] 310308
Sorted Array3[7594] 310320
Sorted Array3[7595] 310342
Sorted Array3[7596] 310395
Sorted Array3[7597] 310469
Sorted Array3[7598] 310576
Sorted Array3[7599] 310583
Sorted Array3[7600] 310656
Sorted Array3[7601] 310759
Sorted Array3[7602] 310761
Sorted Array3[7603] 310854
Sorted Array3[7604] 310886
Sorted Array3[7605] 311110
Sorted Array3[7606] 311120
Sorted Array3[7607] 311122
Sorted Array3[7608] 311167
Sorted Array3[7609] 311167
Sorted Array3[7610] 311306
Sorted Array3[7611] 311527
Sorted Array3[7612] 311542
Sorted Array3[7613] 311569
Sorted Array3[7614] 311591
Sorted Array3[7615] 311594
Sorted Array3[7616] 311614
Sorted Array3[7617] 311620
Sorted Array3[7618] 311637
Sorted Array3[7619] 311645
Sorted Array3[7620] 311678
Sorted Array3[7621] 311758
Sorted Array3[7622] 311850
Sorted Array3[7623] 311854
Sorted Array3[7624] 311943
Sorted Array3[7625] 312038
Sorted Array3[7626] 312045
Sorted Array3[7627] 312076
Sorted Array3[7628] 312097
Sorted Array3[7629] 312200
Sorted Array3[7630] 312250
Sorted Array3[7631] 312261
Sorted Array3[7632] 312288
Sorted Array3[7633] 312332
Sorted Array3[7634] 312348
Sorted Array3[7635] 312382
Sorted Array3[7636] 312509
Sorted Array3[7637] 312512
Sorted Array3[7638] 312518
Sorted Array3[7639] 312518
Sorted Array3[7640] 312523
Sorted Array3[7641] 312606
Sorted Array3[7642] 312651
Sorted Array3[7643] 312782
Sorted Array3[7644] 312829
Sorted Array3[7645] 312829
Sorted Array3[7646] 312843
Sorted Array3[7647] 312862
Sorted Array3[7648] 312966
Sorted Array3[7649] 313043
Sorted Array3[7650] 313060
Sorted Array3[7651] 313176
Sorted Array3[7652] 313205
Sorted Array3[7653] 313212
Sorted Array3[7654] 313429
Sorted Array3[7655] 313441
Sorted Array3[7656] 313479
Sorted Array3[7657] 313482
Sorted Array3[7658] 313526
Sorted Array3[7659] 313563
Sorted Array3[7660] 313569
Sorted Array3[7661] 313575
Sorted Array3[7662] 313600
Sorted Array3[7663] 313603
Sorted Array3[7664] 313641
Sorted Array3[7665] 313661
Sorted Array3[7666] 313707
Sorted Array3[7667] 313720
Sorted Array3[7668] 313838
Sorted Array3[7669] 313838
Sorted Array3[7670] 313850
Sorted Array3[7671] 313851
Sorted Array3[7672] 313853
Sorted Array3[7673] 313868
Sorted Array3[7674] 313873
Sorted Array3[7675] 313973
Sorted Array3[7676] 314011
Sorted Array3[7677] 314054
Sorted Array3[7678] 314152
Sorted Array3[7679] 314210
Sorted Array3[7680] 314229
Sorted Array3[7681] 314271
Sorted Array3[7682] 314291
Sorted Array3[7683] 314295
Sorted Array3[7684] 314370
Sorted Array3[7685] 314454
Sorted Array3[7686] 314462
Sorted Array3[7687] 314493
Sorted Array3[7688] 314513
Sorted Array3[7689] 314529
Sorted Array3[7690] 314588
Sorted Array3[7691] 314753
Sorted Array3[7692] 314930
Sorted Array3[7693] 314960
Sorted Array3[7694] 314975
Sorted Array3[7695] 315140
Sorted Array3[7696] 315149
Sorted Array3[7697] 315177
Sorted Array3[7698] 315191
Sorted Array3[7699] 315198
Sorted Array3[7700] 315243
Sorted Array3[7701] 315325
Sorted Array3[7702] 315375
Sorted Array3[7703] 315381
Sorted Array3[7704] 315410
Sorted Array3[7705] 315423
Sorted Array3[7706] 315460
Sorted Array3[7707] 315508
Sorted Array3[7708] 315511
Sorted Array3[7709] 315585
Sorted Array3[7710] 315613
Sorted Array3[7711] 315630
Sorted Array3[7712] 315689
Sorted Array3[7713] 315691
Sorted Array3[7714] 315699
Sorted Array3[7715] 315818
Sorted Array3[7716] 315834
Sorted Array3[7717] 315841
Sorted Array3[7718] 315948
Sorted Array3[7719] 315973
Sorted Array3[7720] 316004
Sorted Array3[7721] 316018
Sorted Array3[7722] 316085
Sorted Array3[7723] 316167
Sorted Array3[7724] 316187
Sorted Array3[7725] 316212
Sorted Array3[7726] 316229
Sorted Array3[7727] 316285
Sorted Array3[7728] 316335
Sorted Array3[7729] 316350
Sorted Array3[7730] 316399
Sorted Array3[7731] 316428
Sorted Array3[7732] 316467
Sorted Array3[7733] 316478
Sorted Array3[7734] 316515
Sorted Array3[7735] 316522
Sorted Array3[7736] 316671
Sorted Array3[7737] 316679
Sorted Array3[7738] 316682
Sorted Array3[7739] 316695
Sorted Array3[7740] 316744
Sorted Array3[7741] 316780
Sorted Array3[7742] 316796
Sorted Array3[7743] 316874
Sorted Array3[7744] 316960
Sorted Array3[7745] 316968
Sorted Array3[7746] 317015
Sorted Array3[7747] 317057
Sorted Array3[7748] 317118
Sorted Array3[7749] 317134
Sorted Array3[7750] 317136
Sorted Array3[7751] 317151
Sorted Array3[7752] 317192
Sorted Array3[7753] 317215
Sorted Array3[7754] 317234
Sorted Array3[7755] 317273
Sorted Array3[7756] 317284
Sorted Array3[7757] 317294
Sorted Array3[7758] 317349
Sorted Array3[7759] 317349
Sorted Array3[7760] 317391
Sorted Array3[7761] 317403
Sorted Array3[7762] 317406
Sorted Array3[7763] 317545
Sorted Array3[7764] 317633
Sorted Array3[7765] 317642
Sorted Array3[7766] 317657
Sorted Array3[7767] 317669
Sorted Array3[7768] 317693
Sorted Array3[7769] 317763
Sorted Array3[7770] 317815
Sorted Array3[7771] 317939
Sorted Array3[7772] 317970
Sorted Array3[7773] 318078
Sorted Array3[7774] 318092
Sorted Array3[7775] 318095
Sorted Array3[7776] 318173
Sorted Array3[7777] 318220
Sorted Array3[7778] 318255
Sorted Array3[7779] 318273
Sorted Array3[7780] 318334
Sorted Array3[7781] 318385
Sorted Array3[7782] 318413
Sorted Array3[7783] 318424
Sorted Array3[7784] 318433
Sorted Array3[7785] 318433
Sorted Array3[7786] 318507
Sorted Array3[7787] 318535
Sorted Array3[7788] 318625
Sorted Array3[7789] 318666
Sorted Array3[7790] 318698
Sorted Array3[7791] 318714
Sorted Array3[7792] 318870
Sorted Array3[7793] 318919
Sorted Array3[7794] 318944
Sorted Array3[7795] 318951
Sorted Array3[7796] 319014
Sorted Array3[7797] 319025
Sorted Array3[7798] 319059
Sorted Array3[7799] 319126
Sorted Array3[7800] 319140
Sorted Array3[7801] 319155
Sorted Array3[7802] 319173
Sorted Array3[7803] 319180
Sorted Array3[7804] 319181
Sorted Array3[7805] 319231
Sorted Array3[7806] 319239
Sorted Array3[7807] 319243
Sorted Array3[7808] 319259
Sorted Array3[7809] 319298
Sorted Array3[7810] 319322
Sorted Array3[7811] 319386
Sorted Array3[7812] 319415
Sorted Array3[7813] 319439
Sorted Array3[7814] 319482
Sorted Array3[7815] 319519
Sorted Array3[7816] 319700
Sorted Array3[7817] 319756
Sorted Array3[7818] 319767
Sorted Array3[7819] 319810
Sorted Array3[7820] 319872
Sorted Array3[7821] 319891
Sorted Array3[7822] 319905
Sorted Array3[7823] 319909
Sorted Array3[7824] 319938
Sorted Array3[7825] 319946
Sorted Array3[7826] 320042
Sorted Array3[7827] 320217
Sorted Array3[7828] 320244
Sorted Array3[7829] 320271
Sorted Array3[7830] 320302
Sorted Array3[7831] 320311
Sorted Array3[7832] 320330
Sorted Array3[7833] 320359
Sorted Array3[7834] 320365
Sorted Array3[7835] 320383
Sorted Array3[7836] 320393
Sorted Array3[7837] 320432
Sorted Array3[7838] 320454
Sorted Array3[7839] 320494
Sorted Array3[7840] 320504
Sorted Array3[7841] 320518
Sorted Array3[7842] 320519
Sorted Array3[7843] 320549
Sorted Array3[7844] 320566
Sorted Array3[7845] 320671
Sorted Array3[7846] 320688
Sorted Array3[7847] 320709
Sorted Array3[7848] 320906
Sorted Array3[7849] 320954
Sorted Array3[7850] 320959
Sorted Array3[7851] 321000
Sorted Array3[7852] 321028
Sorted Array3[7853] 321065
Sorted Array3[7854] 321192
Sorted Array3[7855] 321236
Sorted Array3[7856] 321239
Sorted Array3[7857] 321303
Sorted Array3[7858] 321340
Sorted Array3[7859] 321398
Sorted Array3[7860] 321406
Sorted Array3[7861] 321607
Sorted Array3[7862] 321615
Sorted Array3[7863] 321639
Sorted Array3[7864] 321647
Sorted Array3[7865] 321685
Sorted Array3[7866] 321759
Sorted Array3[7867] 321774
Sorted Array3[7868] 321811
Sorted Array3[7869] 321820
Sorted Array3[7870] 321820
Sorted Array3[7871] 321853
Sorted Array3[7872] 321884
Sorted Array3[7873] 321904
Sorted Array3[7874] 321912
Sorted Array3[7875] 321966
Sorted Array3[7876] 322015
Sorted Array3[7877] 322065
Sorted Array3[7878] 322200
Sorted Array3[7879] 322261
Sorted Array3[7880] 322274
Sorted Array3[7881] 322314
Sorted Array3[7882] 322333
Sorted Array3[7883] 322351
Sorted Array3[7884] 322367
Sorted Array3[7885] 322409
Sorted Array3[7886] 322429
Sorted Array3[7887] 322564
Sorted Array3[7888] 322570
Sorted Array3[7889] 322572
Sorted Array3[7890] 322639
Sorted Array3[7891] 322680
Sorted Array3[7892] 322731
Sorted Array3[7893] 322802
Sorted Array3[7894] 322803
Sorted Array3[7895] 322805
Sorted Array3[7896] 322953
Sorted Array3[7897] 322961
Sorted Array3[7898] 322989
Sorted Array3[7899] 323004
Sorted Array3[7900] 323043
Sorted Array3[7901] 323113
Sorted Array3[7902] 323125
Sorted Array3[7903] 323201
Sorted Array3[7904] 323250
Sorted Array3[7905] 323253
Sorted Array3[7906] 323423
Sorted Array3[7907] 323542
Sorted Array3[7908] 323545
Sorted Array3[7909] 323552
Sorted Array3[7910] 323623
Sorted Array3[7911] 323644
Sorted Array3[7912] 323707
Sorted Array3[7913] 323721
Sorted Array3[7914] 323729
Sorted Array3[7915] 323744
Sorted Array3[7916] 323745
Sorted Array3[7917] 323792
Sorted Array3[7918] 323860
Sorted Array3[7919] 323879
Sorted Array3[7920] 323893
Sorted Array3[7921] 323903
Sorted Array3[7922] 323956
Sorted Array3[7923] 323968
Sorted Array3[7924] 323985
Sorted Array3[7925] 323992
Sorted Array3[7926] 324047
Sorted Array3[7927] 324080
Sorted Array3[7928] 324140
Sorted Array3[7929] 324150
Sorted Array3[7930] 324258
Sorted Array3[7931] 324329
Sorted Array3[7932] 324335
Sorted Array3[7933] 324369
Sorted Array3[7934] 324386
Sorted Array3[7935] 324403
Sorted Array3[7936] 324429
Sorted Array3[7937] 324453
Sorted Array3[7938] 324463
Sorted Array3[7939] 324531
Sorted Array3[7940] 324649
Sorted Array3[7941] 324666
Sorted Array3[7942] 324698
Sorted Array3[7943] 324722
Sorted Array3[7944] 324789
Sorted Array3[7945] 324800
Sorted Array3[7946] 324818
Sorted Array3[7947] 324821
Sorted Array3[7948] 324834
Sorted Array3[7949] 324848
Sorted Array3[7950] 324855
Sorted Array3[7951] 324859
Sorted Array3[7952] 324879
Sorted Array3[7953] 324888
Sorted Array3[7954] 324919
Sorted Array3[7955] 324946
Sorted Array3[7956] 324961
Sorted Array3[7957] 324965
Sorted Array3[7958] 325011
Sorted Array3[7959] 325072
Sorted Array3[7960] 325172
Sorted Array3[7961] 325187
Sorted Array3[7962] 325198
Sorted Array3[7963] 325205
Sorted Array3[7964] 325270
Sorted Array3[7965] 325308
Sorted Array3[7966] 325311
Sorted Array3[7967] 325357
Sorted Array3[7968] 325412
Sorted Array3[7969] 325486
Sorted Array3[7970] 325672
Sorted Array3[7971] 325689
Sorted Array3[7972] 325893
Sorted Array3[7973] 325909
Sorted Array3[7974] 325912
Sorted Array3[7975] 325951
Sorted Array3[7976] 325984
Sorted Array3[7977] 326018
Sorted Array3[7978] 326050
Sorted Array3[7979] 326172
Sorted Array3[7980] 326185
Sorted Array3[7981] 326250
