Script started on Tue 10 Aug 2021 09:12:14 PM EDT
[?1034hbash-4.2$ clear./trie[K[K[K[K[K[K./sort
array3[11627]: 77321
array3[11628]: 188270
array3[11629]: 353474
array3[11630]: 361768
array3[11631]: 66328
array3[11632]: 656001
array3[11633]: 928418
array3[11634]: 294927
array3[11635]: 656367
array3[11636]: 978235
array3[11637]: 233855
array3[11638]: 559319
array3[11639]: 360437
array3[11640]: 606142
array3[11641]: 184
array3[11642]: 179567
array3[11643]: 740465
array3[11644]: 836184
array3[11645]: 287973
array3[11646]: 6655
array3[11647]: 317136
array3[11648]: 873513
array3[11649]: 8663
array3[11650]: 484736
array3[11651]: 464996
array3[11652]: 529528
array3[11653]: 943536
array3[11654]: 720178
array3[11655]: 461892
array3[11656]: 382639
array3[11657]: 124378
array3[11658]: 241214
array3[11659]: 815620
array3[11660]: 1016574
array3[11661]: 5275
array3[11662]: 53315
array3[11663]: 753227
array3[11664]: 699028
array3[11665]: 78823
array3[11666]: 566741
array3[11667]: 386005
array3[11668]: 315818
array3[11669]: 952083
array3[11670]: 299605
array3[11671]: 307210
array3[11672]: 734904
array3[11673]: 614964
array3[11674]: 925859
array3[11675]: 228736
array3[11676]: 505562
array3[11677]: 930524
array3[11678]: 480113
array3[11679]: 161881
array3[11680]: 489836
array3[11681]: 588865
array3[11682]: 579395
array3[11683]: 679171
array3[11684]: 722015
array3[11685]: 500819
array3[11686]: 718202
array3[11687]: 645103
array3[11688]: 769217
array3[11689]: 377657
array3[11690]: 195718
array3[11691]: 971259
array3[11692]: 796516
array3[11693]: 16766
array3[11694]: 313575
array3[11695]: 695785
array3[11696]: 726577
array3[11697]: 881839
array3[11698]: 402931
array3[11699]: 519454
array3[11700]: 383065
array3[11701]: 626557
array3[11702]: 276931
array3[11703]: 389940
array3[11704]: 604805
array3[11705]: 935610
array3[11706]: 136672
array3[11707]: 245618
array3[11708]: 493784
array3[11709]: 148909
array3[11710]: 770042
array3[11711]: 630780
array3[11712]: 149525
array3[11713]: 1020561
array3[11714]: 964552
array3[11715]: 813685
array3[11716]: 910102
array3[11717]: 888369
array3[11718]: 148448
array3[11719]: 486685
array3[11720]: 972549
array3[11721]: 371050
array3[11722]: 725591
array3[11723]: 406156
array3[11724]: 858682
array3[11725]: 576148
array3[11726]: 24738
array3[11727]: 26844
array3[11728]: 640668
array3[11729]: 468236
array3[11730]: 915610
array3[11731]: 413446
array3[11732]: 743734
array3[11733]: 522833
array3[11734]: 824430
array3[11735]: 80815
array3[11736]: 81611
array3[11737]: 673446
array3[11738]: 551677
array3[11739]: 652770
array3[11740]: 980645
array3[11741]: 216978
array3[11742]: 111928
array3[11743]: 459806
array3[11744]: 886576
array3[11745]: 928838
array3[11746]: 436497
array3[11747]: 56782
array3[11748]: 448019
array3[11749]: 119993
array3[11750]: 153147
array3[11751]: 424087
array3[11752]: 85880
array3[11753]: 120609
array3[11754]: 648778
array3[11755]: 698568
array3[11756]: 361636
array3[11757]: 832115
array3[11758]: 548387
array3[11759]: 430976
array3[11760]: 367058
array3[11761]: 145592
array3[11762]: 125325
array3[11763]: 806415
array3[11764]: 189736
array3[11765]: 108423
array3[11766]: 226312
array3[11767]: 795866
array3[11768]: 367399
array3[11769]: 487880
array3[11770]: 804530
array3[11771]: 331453
array3[11772]: 359578
array3[11773]: 156319
array3[11774]: 135827
array3[11775]: 420805
array3[11776]: 31979
array3[11777]: 822862
array3[11778]: 168101
array3[11779]: 753871
array3[11780]: 109126
array3[11781]: 113588
array3[11782]: 446247
array3[11783]: 22024
array3[11784]: 961812
array3[11785]: 84979
array3[11786]: 540444
array3[11787]: 742042
array3[11788]: 183445
array3[11789]: 882767
array3[11790]: 129373
array3[11791]: 255938
array3[11792]: 636526
array3[11793]: 602622
array3[11794]: 793559
array3[11795]: 402515
array3[11796]: 648846
array3[11797]: 92869
array3[11798]: 467893
array3[11799]: 279554
array3[11800]: 952747
array3[11801]: 328509
array3[11802]: 890739
array3[11803]: 588458
array3[11804]: 847204
array3[11805]: 356349
array3[11806]: 619238
array3[11807]: 657795
array3[11808]: 320566
array3[11809]: 21626
array3[11810]: 988514
array3[11811]: 435791
array3[11812]: 337700
array3[11813]: 33990
array3[11814]: 568064
array3[11815]: 940286
array3[11816]: 969492
array3[11817]: 422762
array3[11818]: 149096
array3[11819]: 931241
array3[11820]: 384755
array3[11821]: 93355
array3[11822]: 686792
array3[11823]: 671030
array3[11824]: 177549
array3[11825]: 252762
array3[11826]: 186727
array3[11827]: 933730
array3[11828]: 605644
array3[11829]: 783308
array3[11830]: 1018452
array3[11831]: 784772
array3[11832]: 290577
array3[11833]: 623935
array3[11834]: 815742
array3[11835]: 581439
array3[11836]: 998462
array3[11837]: 898073
array3[11838]: 673053
array3[11839]: 122627
array3[11840]: 430284
array3[11841]: 887214
array3[11842]: 763065
array3[11843]: 665540
array3[11844]: 1022774
array3[11845]: 819075
array3[11846]: 300168
array3[11847]: 941508
array3[11848]: 90907
array3[11849]: 505985
array3[11850]: 339836
array3[11851]: 402030
array3[11852]: 428094
array3[11853]: 908231
array3[11854]: 554666
array3[11855]: 870962
array3[11856]: 68982
array3[11857]: 283291
array3[11858]: 922759
array3[11859]: 335367
array3[11860]: 124009
array3[11861]: 571708
array3[11862]: 369498
array3[11863]: 103384
array3[11864]: 568805
array3[11865]: 334863
array3[11866]: 713874
array3[11867]: 119183
array3[11868]: 465188
array3[11869]: 740129
array3[11870]: 523861
array3[11871]: 439233
array3[11872]: 962658
array3[11873]: 910686
array3[11874]: 766083
array3[11875]: 578591
array3[11876]: 878020
array3[11877]: 688670
array3[11878]: 226769
array3[11879]: 991860
array3[11880]: 861263
array3[11881]: 368079
array3[11882]: 110347
array3[11883]: 501963
array3[11884]: 71975
array3[11885]: 975407
array3[11886]: 1006304
array3[11887]: 116069
array3[11888]: 110312
array3[11889]: 368960
array3[11890]: 440625
array3[11891]: 896087
array3[11892]: 672888
array3[11893]: 466166
array3[11894]: 547729
array3[11895]: 415874
array3[11896]: 880508
array3[11897]: 328731
array3[11898]: 135911
array3[11899]: 461993
array3[11900]: 852101
array3[11901]: 715914
array3[11902]: 299126
array3[11903]: 354654
array3[11904]: 113918
array3[11905]: 887762
array3[11906]: 404678
array3[11907]: 142300
array3[11908]: 838411
array3[11909]: 822957
array3[11910]: 734495
array3[11911]: 769192
array3[11912]: 64695
array3[11913]: 885205
array3[11914]: 975865
array3[11915]: 541554
array3[11916]: 346632
array3[11917]: 456999
array3[11918]: 109958
array3[11919]: 116750
array3[11920]: 927038
array3[11921]: 665358
array3[11922]: 725400
array3[11923]: 590979
array3[11924]: 189807
array3[11925]: 342647
array3[11926]: 84417
array3[11927]: 790787
array3[11928]: 469495
array3[11929]: 406032
array3[11930]: 553823
array3[11931]: 820382
array3[11932]: 139776
array3[11933]: 991827
array3[11934]: 49665
array3[11935]: 199677
array3[11936]: 726655
array3[11937]: 762938
array3[11938]: 662781
array3[11939]: 903520
array3[11940]: 340464
array3[11941]: 913288
array3[11942]: 813655
array3[11943]: 166762
array3[11944]: 563432
array3[11945]: 560490
array3[11946]: 723812
array3[11947]: 334797
array3[11948]: 580650
array3[11949]: 63239
array3[11950]: 855208
array3[11951]: 314210
array3[11952]: 674165
array3[11953]: 31479
array3[11954]: 276089
array3[11955]: 1019282
array3[11956]: 973641
array3[11957]: 356317
array3[11958]: 631012
array3[11959]: 734998
array3[11960]: 932911
array3[11961]: 550877
array3[11962]: 581418
array3[11963]: 1007942
array3[11964]: 904066
array3[11965]: 909242
array3[11966]: 669826
array3[11967]: 476612
array3[11968]: 259246
array3[11969]: 697655
array3[11970]: 883260
array3[11971]: 381290
array3[11972]: 836015
array3[11973]: 200728
array3[11974]: 286378
array3[11975]: 324403
array3[11976]: 576320
array3[11977]: 204194
array3[11978]: 962758
array3[11979]: 203008
array3[11980]: 932320
array3[11981]: 111939
array3[11982]: 563135
array3[11983]: 878197
array3[11984]: 769924
array3[11985]: 142023
array3[11986]: 79954
array3[11987]: 184596
array3[11988]: 171000
array3[11989]: 457661
array3[11990]: 750343
array3[11991]: 625731
array3[11992]: 687651
array3[11993]: 649577
array3[11994]: 946538
array3[11995]: 1013180
array3[11996]: 193850
array3[11997]: 520742
array3[11998]: 610429
array3[11999]: 843974
array3[12000]: 238443
array3[12001]: 722326
array3[12002]: 857065
array3[12003]: 921825
array3[12004]: 859412
array3[12005]: 263162
array3[12006]: 935308
array3[12007]: 549691
array3[12008]: 425812
array3[12009]: 425047
array3[12010]: 563838
array3[12011]: 204802
array3[12012]: 550612
array3[12013]: 96043
array3[12014]: 556566
array3[12015]: 965123
array3[12016]: 365298
array3[12017]: 447860
array3[12018]: 254821
array3[12019]: 182949
array3[12020]: 41843
array3[12021]: 943839
array3[12022]: 129790
array3[12023]: 985107
array3[12024]: 438020
array3[12025]: 883141
array3[12026]: 615060
array3[12027]: 479196
array3[12028]: 73524
array3[12029]: 693278
array3[12030]: 205524
array3[12031]: 146414
array3[12032]: 113145
array3[12033]: 657615
array3[12034]: 203782
array3[12035]: 879945
array3[12036]: 4388
array3[12037]: 897331
array3[12038]: 106363
array3[12039]: 698620
array3[12040]: 589483
array3[12041]: 164352
array3[12042]: 203178
array3[12043]: 669191
array3[12044]: 547452
array3[12045]: 937875
array3[12046]: 113015
array3[12047]: 83568
array3[12048]: 630976
array3[12049]: 744581
array3[12050]: 894814
array3[12051]: 700344
array3[12052]: 840886
array3[12053]: 960906
array3[12054]: 246035
array3[12055]: 443443
array3[12056]: 1021229
array3[12057]: 243364
array3[12058]: 493247
array3[12059]: 844353
array3[12060]: 217720
array3[12061]: 867583
array3[12062]: 758303
array3[12063]: 345664
array3[12064]: 540221
array3[12065]: 329438
array3[12066]: 705774
array3[12067]: 98300
array3[12068]: 59747
array3[12069]: 106301
array3[12070]: 775359
array3[12071]: 125184
array3[12072]: 582568
array3[12073]: 265489
array3[12074]: 714912
array3[12075]: 71843
array3[12076]: 248523
array3[12077]: 210286
array3[12078]: 338206
array3[12079]: 315689
array3[12080]: 197663
array3[12081]: 434360
array3[12082]: 247850
array3[12083]: 400310
array3[12084]: 593204
array3[12085]: 607907
array3[12086]: 11983
array3[12087]: 156488
array3[12088]: 863494
array3[12089]: 225047
array3[12090]: 932216
array3[12091]: 612253
array3[12092]: 50143
array3[12093]: 999766
array3[12094]: 519032
array3[12095]: 809803
array3[12096]: 971739
array3[12097]: 40402
array3[12098]: 818118
array3[12099]: 146767
array3[12100]: 90311
array3[12101]: 759883
array3[12102]: 609039
array3[12103]: 724021
array3[12104]: 130730
array3[12105]: 687130
array3[12106]: 357980
array3[12107]: 13645
array3[12108]: 122327
array3[12109]: 228400
array3[12110]: 127699
array3[12111]: 551381
array3[12112]: 714938
array3[12113]: 11095
array3[12114]: 20166
array3[12115]: 726964
array3[12116]: 443440
array3[12117]: 336844
array3[12118]: 394645
array3[12119]: 356897
array3[12120]: 510208
array3[12121]: 658669
array3[12122]: 98433
array3[12123]: 983420
array3[12124]: 889940
array3[12125]: 535182
array3[12126]: 438618
array3[12127]: 609447
array3[12128]: 707548
array3[12129]: 156331
array3[12130]: 974700
array3[12131]: 364525
array3[12132]: 228151
array3[12133]: 44089
array3[12134]: 676735
array3[12135]: 359329
array3[12136]: 838400
array3[12137]: 523472
array3[12138]: 1000138
array3[12139]: 970546
array3[12140]: 933968
array3[12141]: 167422
array3[12142]: 100307
array3[12143]: 929859
array3[12144]: 1007598
array3[12145]: 585398
array3[12146]: 668417
array3[12147]: 717198
array3[12148]: 155183
array3[12149]: 193926
array3[12150]: 498392
array3[12151]: 9834
array3[12152]: 593421
array3[12153]: 403057
array3[12154]: 609496
array3[12155]: 1007934
array3[12156]: 153905
array3[12157]: 444782
array3[12158]: 269731
array3[12159]: 713753
array3[12160]: 76312
array3[12161]: 586789
array3[12162]: 532435
array3[12163]: 913845
array3[12164]: 826970
array3[12165]: 34996
array3[12166]: 631218
array3[12167]: 179719
array3[12168]: 237100
array3[12169]: 616223
array3[12170]: 1006457
array3[12171]: 322351
array3[12172]: 74068
array3[12173]: 483648
array3[12174]: 731290
array3[12175]: 792191
array3[12176]: 57173
array3[12177]: 46834
array3[12178]: 416995
array3[12179]: 105950
array3[12180]: 731449
array3[12181]: 357582
array3[12182]: 643807
array3[12183]: 168212
array3[12184]: 1011659
array3[12185]: 522512
array3[12186]: 182518
array3[12187]: 166222
array3[12188]: 16654
array3[12189]: 879427
array3[12190]: 482934
array3[12191]: 37102
array3[12192]: 533420
array3[12193]: 51630
array3[12194]: 513906
array3[12195]: 69343
array3[12196]: 544001
array3[12197]: 852063
array3[12198]: 959098
array3[12199]: 478363
array3[12200]: 960600
array3[12201]: 349076
array3[12202]: 66888
array3[12203]: 969805
array3[12204]: 289398
array3[12205]: 647697
array3[12206]: 450441
array3[12207]: 278020
array3[12208]: 568590
array3[12209]: 859978
array3[12210]: 972829
array3[12211]: 794656
array3[12212]: 337767
array3[12213]: 687873
array3[12214]: 487610
array3[12215]: 92072
array3[12216]: 800464
array3[12217]: 363112
array3[12218]: 414678
array3[12219]: 988704
array3[12220]: 872636
array3[12221]: 102033
array3[12222]: 685847
array3[12223]: 987963
array3[12224]: 27364
array3[12225]: 231308
array3[12226]: 827464
array3[12227]: 6684
array3[12228]: 877014
array3[12229]: 802206
array3[12230]: 388650
array3[12231]: 36221
array3[12232]: 734782
array3[12233]: 945360
array3[12234]: 779263
array3[12235]: 480941
array3[12236]: 55344
array3[12237]: 904716
array3[12238]: 721207
array3[12239]: 379407
array3[12240]: 597775
array3[12241]: 811658
array3[12242]: 668216
array3[12243]: 966308
array3[12244]: 310759
array3[12245]: 227417
array3[12246]: 887911
array3[12247]: 383732
array3[12248]: 241511
array3[12249]: 763353
array3[12250]: 979549
array3[12251]: 24417
array3[12252]: 310320
array3[12253]: 204404
array3[12254]: 228681
array3[12255]: 878824
array3[12256]: 732204
array3[12257]: 839753
array3[12258]: 866442
array3[12259]: 518370
array3[12260]: 704917
array3[12261]: 191475
array3[12262]: 796164
array3[12263]: 426022
array3[12264]: 758398
array3[12265]: 870487
array3[12266]: 51652
array3[12267]: 698752
array3[12268]: 568014
array3[12269]: 517008
array3[12270]: 598789
array3[12271]: 861512
array3[12272]: 478965
array3[12273]: 18131
array3[12274]: 217206
array3[12275]: 162405
array3[12276]: 808426
array3[12277]: 404253
array3[12278]: 101919
array3[12279]: 741506
array3[12280]: 379701
array3[12281]: 473244
array3[12282]: 742396
array3[12283]: 957039
array3[12284]: 57090
array3[12285]: 758679
array3[12286]: 478219
array3[12287]: 864256
array3[12288]: 925655
array3[12289]: 363819
array3[12290]: 595031
array3[12291]: 560170
array3[12292]: 698026
array3[12293]: 472140
array3[12294]: 713611
array3[12295]: 920844
array3[12296]: 606199
array3[12297]: 199207
array3[12298]: 130602
array3[12299]: 779206
array3[12300]: 982788
array3[12301]: 640470
array3[12302]: 572563
array3[12303]: 783586
array3[12304]: 747843
array3[12305]: 958745
array3[12306]: 977804
array3[12307]: 50104
array3[12308]: 731262
array3[12309]: 390818
array3[12310]: 644566
array3[12311]: 652004
array3[12312]: 708706
array3[12313]: 232024
array3[12314]: 730164
array3[12315]: 741587
array3[12316]: 618692
array3[12317]: 757680
array3[12318]: 807798
array3[12319]: 10435
array3[12320]: 598357
array3[12321]: 476659
array3[12322]: 744210
array3[12323]: 125252
array3[12324]: 691327
array3[12325]: 376561
array3[12326]: 904014
array3[12327]: 437568
array3[12328]: 508888
array3[12329]: 457475
array3[12330]: 779978
array3[12331]: 504438
array3[12332]: 912152
array3[12333]: 484534
array3[12334]: 490900
array3[12335]: 646639
array3[12336]: 608085
array3[12337]: 446112
array3[12338]: 425544
array3[12339]: 279710
array3[12340]: 351985
array3[12341]: 605916
array3[12342]: 954989
array3[12343]: 91883
array3[12344]: 657953
array3[12345]: 374574
array3[12346]: 353963
array3[12347]: 411097
array3[12348]: 382777
array3[12349]: 153870
array3[12350]: 349138
array3[12351]: 275077
array3[12352]: 288947
array3[12353]: 875898
array3[12354]: 14182
array3[12355]: 577160
array3[12356]: 488212
array3[12357]: 414357
array3[12358]: 471746
array3[12359]: 292052
array3[12360]: 54862
array3[12361]: 467201
array3[12362]: 858502
array3[12363]: 568607
array3[12364]: 606635
array3[12365]: 1015674
array3[12366]: 162866
array3[12367]: 632348
array3[12368]: 771645
array3[12369]: 335579
array3[12370]: 665399
array3[12371]: 115853
array3[12372]: 93741
array3[12373]: 206465
array3[12374]: 220527
array3[12375]: 259695
array3[12376]: 48755
array3[12377]: 255666
array3[12378]: 105907
array3[12379]: 424289
array3[12380]: 34085
array3[12381]: 626992
array3[12382]: 186703
array3[12383]: 786958
array3[12384]: 368034
array3[12385]: 145672
array3[12386]: 255375
array3[12387]: 787131
array3[12388]: 71033
array3[12389]: 411256
array3[12390]: 866191
array3[12391]: 739969
array3[12392]: 989821
array3[12393]: 509933
array3[12394]: 690515
array3[12395]: 256084
array3[12396]: 941311
array3[12397]: 186876
array3[12398]: 450907
array3[12399]: 480129
array3[12400]: 592615
array3[12401]: 326536
array3[12402]: 763643
array3[12403]: 243835
array3[12404]: 526208
array3[12405]: 813758
array3[12406]: 744780
array3[12407]: 374287
array3[12408]: 127378
array3[12409]: 112026
array3[12410]: 521274
array3[12411]: 653276
array3[12412]: 740809
array3[12413]: 350653
array3[12414]: 587270
array3[12415]: 343186
array3[12416]: 83195
array3[12417]: 740622
